,asin,position,keyword,category_id,price,title,rating,currency,is_prime,best_seller,price_upper,is_sponsored,manufacturer,sales_volume,pricing_count,reviews_count,is_amazons_choice,price_strikethrough,shipping_information,pos,rel_pos,url,url_image,source,page,min_revenue,discount,discount_rate
2580,B0CLRKCZD7,202,birthstone,7454898011,11.99,12 Teardrop Birthstone Birthday Charm for Pandora Bracelet Gift for Her,0.0,USD,True,False,11.99,False,,,1,10,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tomorrow, Jul 7",11.0,,https://www.amazon.com/dp/B0CLRKCZD7,https://m.media-amazon.com/images/I/615yzjYJniL._AC_UL320_.jpg,organic,5,119.9,0.0,0.0
2236,B0C97DBCG8,62; 77,violin,11969001,9.99,Foam Violin Chin Rest Pad with Adhesive Backing for Full Size 4/4 Also Fits 3/4 Chinrest,4.1,USD,True,False,9.99,False,,,1,12,False,,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Sun, Jul 7",15.0,,https://www.amazon.com/dp/B0C97DBCG8,https://m.media-amazon.com/images/I/6151qS7cotL._AC_UL320_.jpg,organic,3,119.88,0.0,0.0
3234,B0D5Y9NK9G,8,birthstone,7454898011,9.99,Birthstone Gold Bracelets for Women Teen Girls Non Tarnish Trendy Dainty 14K Gold Plated Bracelet Stack Stackable Blue Green May Emerald Friendship Bracelets Jewelry Gifts for Mom Best Friend,4.1,USD,True,False,9.99,False,,,1,12,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",9.0,,https://www.amazon.com/dp/B0D5Y9NK9G,https://m.media-amazon.com/images/I/51urV1R776L._AC_UL320_.jpg,organic,1,119.88,0.0,0.0
1709,B0BFJ68QSH,94; 267; 331,amethyst,7454898011,119.25,16.00 ct. t.w. Amethyst Bracelet in 18kt Gold Over Sterling. 7 inches,4.0,USD,True,False,119.25,False,,,1,1,False,0.0,"FREE delivery Mon, Jul 8",47.0,,https://www.amazon.com/dp/B0BFJ68QSH,https://m.media-amazon.com/images/I/61qwxD1E3nL._AC_UL320_.jpg,organic,2,119.25,0.0,0.0
525,B0757KL19Q,77; 101; 138,violin,11968981,17.01,Violin Peg Hole Reamer with Wood Handle for 3/4 4/4 Violin Violin Reamer Violin Peg Reamer,4.9,USD,False,False,17.01,False,,,1,7,False,,FREE delivery on $35 shipped by Amazon.,6.0,,https://www.amazon.com/dp/B0757KL19Q,https://m.media-amazon.com/images/I/51flT5BSAiL._AC_UL320_.jpg,organic,4,119.07,0.0,0.0
2326,B0CC8NDLHC,49,violin,11968951,119.0,Violin Case 4/4 Full Size Carbon fiberglass Hard shell water-proof Violin travel cases with back straps (White),5.0,USD,True,False,119.0,False,,,1,1,False,,"FREE delivery Wed, Jul 10 Or fastest delivery Tue, Jul 9",2.0,,https://www.amazon.com/dp/B0CC8NDLHC,https://m.media-amazon.com/images/I/51ObJVnDIIL._AC_UL320_.jpg,organic,3,119.0,0.0,0.0
2638,B0CN6S18Q7,9,solid gold,7454898011,16.99,Chain Necklace for Women Men 18K Gold Plated Fashion Fashion Jewelry Necklace Layer Link DIY,4.0,USD,True,False,16.99,True,,,1,7,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",2.0,,https://www.amazon.com/dp/B0CN6S18Q7,https://m.media-amazon.com/images/I/61SfoTyhieL._AC_UL320_.jpg,paid,5,118.93,0.0,0.0
2533,B0CKR8SJVN,114,violin,11968981,16.99,"Premium Carbon Fiber 4/4 Violin Bridge – Pre-Cut & Pre-Fitted Enhanced Acoustic Performance, Lightweight & Durable Design for All Violins 4/4",3.8,USD,True,False,16.99,False,,,1,7,False,,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",19.0,,https://www.amazon.com/dp/B0CKR8SJVN,https://m.media-amazon.com/images/I/61FWun2eT7L._AC_UL320_.jpg,organic,5,118.93,0.0,0.0
1799,B0BN59JWZW,70; 106,gold plated,7454898011,9.89,"14K Gold Plated Bangle Bracelet - 3mm Stackable Bangles Bracelet Stainless Steel Thin Round Bracelet Set for Women, Set of 3",3.6,USD,True,False,9.89,False,,,1,12,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",23.0,,https://www.amazon.com/dp/B0BN59JWZW,https://m.media-amazon.com/images/I/6133W9ziwhL._AC_UL320_.jpg,organic,2,118.68,0.0,0.0
2406,B0CG1MWD3B,284,sterling silver,7454898011,19.77,"Letter Charm Initial A-Z Beads fit European DIY Bracelet, 18K Gold Plated Letras Charms, 925 Sterling Silver Heart Alphabet Necklace Pendant with CZ, Gifts for Family/Valentines/Christmas",5.0,USD,True,False,19.77,False,,,1,6,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",45.0,,https://www.amazon.com/dp/B0CG1MWD3B,https://m.media-amazon.com/images/I/61dzE5dkxxL._AC_UL320_.jpg,organic,6,118.62,0.0,0.0
2986,B0CYGMGXGV,50,violin,11968951,59.0,4/4 Nylon Black Square Violin Case with Backpack Straps Bags,0.0,USD,True,False,59.0,False,,,1,2,False,,"FREE delivery Thu, Jul 11",3.0,,https://www.amazon.com/dp/B0CYGMGXGV,https://m.media-amazon.com/images/I/61+QMcegWCL._AC_UL320_.jpg,organic,3,118.0,0.0,0.0
2291,B0CBRM3W1S,164,violin,11968981,58.99,6Pcs Violin Repair Clamps Set Violin Top and Back Gluing Clamps Violin Making Luthier Tools,3.5,USD,True,False,58.99,False,,,1,2,False,,"FREE delivery Wed, Jul 10",21.0,,https://www.amazon.com/dp/B0CBRM3W1S,https://m.media-amazon.com/images/I/61M0s42mAOL._AC_UL320_.jpg,organic,7,117.98,0.0,0.0
2426,B0CGQXBTVN,56,birthstone,7454898011,12.99,Birthstone Cross Bracelet for Women Birthday Gifts for Teen Girls Dainty 14K Gold Plated Cross Birthstone Adjustable Bracelets Religious Christian Jewelry for Women Stocking Stuffer,4.7,USD,True,False,12.99,False,,,1,9,False,15.99,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",9.0,,https://www.amazon.com/dp/B0CGQXBTVN,https://m.media-amazon.com/images/I/51R5Qu88rDL._AC_UL320_.jpg,organic,2,116.91,3.0,0.19
2904,B0CVZPTT2M,134; 153,birthstone,7454898011,12.99,Trendy Birthstone Bangle Bracelet for Women Cuff Bracelets Birthday/Valentine's Day Gifts(with Box),3.2,USD,True,False,12.99,False,,,1,9,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",39.0,,https://www.amazon.com/dp/B0CVZPTT2M,https://m.media-amazon.com/images/I/61gTxUiVDmL._AC_UL320_.jpg,organic,3,116.91,0.0,0.0
182,B00421I2WG,71,violin,11968991,19.38,"Pirastro Tonica Rosin for Violin, Viola and Cello",5.0,USD,True,False,19.38,False,,,1,6,False,,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",24.0,,https://www.amazon.com/dp/B00421I2WG,https://m.media-amazon.com/images/I/61yYMhKLTWL._AC_UL320_.jpg,organic,3,116.28,0.0,0.0
2086,B0C28TJP4B,167,amethyst,7454898011,29.0,Women's Stone Wrap Bracelet & Necklace - Amethyst - Stone of Protection,5.0,USD,False,False,29.0,False,,,1,4,False,0.0,"FREE delivery Mon, Jul 15",24.0,,https://www.amazon.com/dp/B0C28TJP4B,https://m.media-amazon.com/images/I/51rvSbLMsjL._AC_UL320_.jpg,organic,4,116.0,0.0,0.0
1960,B0BWYD1SPH,179,moissanite,7454927011,28.99,"Halo 1.2ct Moissanite Round Cut Pendant Necklace for Women, 14K White Yellow Rose Gold Plated 925 Sterling Silver Necklace for Her, Simulated Diamond Jewelry Sets 18 Inches Chain VVS D-F",5.0,USD,True,False,28.99,False,,,1,4,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",36.0,,https://www.amazon.com/dp/B0BWYD1SPH,https://m.media-amazon.com/images/I/61g2rIjBO7L._AC_UL320_.jpg,organic,4,115.96,0.0,0.0
2412,B0CGBMMND4,22,solid gold,7454898011,28.99,"Solid 10k Gold Cross Microcharm, Mini Tiny Charm Religious Symbol with Clasp",5.0,USD,True,False,28.99,False,,,1,4,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by Amazon",22.0,,https://www.amazon.com/dp/B0CGBMMND4,https://m.media-amazon.com/images/I/51GC5ghN5QL._AC_UL320_.jpg,organic,1,115.96,0.0,0.0
38,B000BND2S8,144,violin,11968991,19.26,"Thomastik-Infeld 202A/II Rosin For Violin/Viola, Medium",4.7,USD,False,False,19.26,False,,,1,6,False,,FREE international delivery,4.0,,https://www.amazon.com/dp/B000BND2S8,https://m.media-amazon.com/images/I/61xGn402MBL._AC_UL320_.jpg,organic,7,115.56,0.0,0.0
2523,B0CKG48SNR,216,cubic zirconia,7454898011,115.0,"Moments Asymmetric Star Clasp Snake Chain Bracelet - Charm Bracelet for Women - Gift for Her - Sterling Silver with Clear Cubic Zirconia, With Gift Box",5.0,USD,True,False,115.0,False,,,1,1,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Wed, Jul 10",25.0,,https://www.amazon.com/dp/B0CKG48SNR,https://m.media-amazon.com/images/I/71bMD-cG0nL._AC_UL320_.jpg,organic,5,115.0,0.0,0.0
2249,B0C9Q4L1ZH,109,violin,11968981,18.99,"Violin Parts & Accessories Kit with Violin Ebony Chin Rest, Tailpiece, Tuning Pegs, Endpin,Tunners, Tailgut, String and Maple Bridge for 4/3 4/4 Violin Replacement Part 16pcs",4.4,USD,True,False,18.99,False,,,1,6,False,,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Sun, Jul 7",14.0,,https://www.amazon.com/dp/B0C9Q4L1ZH,https://m.media-amazon.com/images/I/61lgQpLFxJL._AC_UL320_.jpg,organic,5,113.94,0.0,0.0
3167,B0D31FQG3K,47,moissanite,7454927011,55.99,2CT Pear Cut Moissanite Pendant Necklace D Color Lab Created Diamond Sterling Silver Platinum Plated Dainty Pendant for Women or Girlfriend Birthday Gifts with GRA Certificate,5.0,USD,True,False,55.99,False,,,1,2,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Tomorrow, Jul 7",48.0,,https://www.amazon.com/dp/B0D31FQG3K,https://m.media-amazon.com/images/I/616ZWNac6cL._AC_UL320_.jpg,organic,1,111.98,0.0,0.0
3168,B0D31LT5CH,64,moissanite,7454927011,55.99,2CT Pear Cut Moissanite Pendant Necklace D Color Lab Created Diamond Sterling Silver Platinum Plated Dainty Pendant for Women or Girlfriend Birthday Gifts with GRA Certificate,5.0,USD,True,False,55.99,False,,,1,2,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Wed, Jul 10",17.0,,https://www.amazon.com/dp/B0D31LT5CH,https://m.media-amazon.com/images/I/61LJ1XWmowL._AC_UL320_.jpg,organic,2,111.98,0.0,0.0
3169,B0D31LZPFZ,79,moissanite,7454927011,55.99,"2CT Heart Moissanite Pendant Necklace, D Color VVS1 Lab Created Diamond, Sterling Silver Platinum Plated Dainty Pendant for Women, Wife, Mom, Girlfriend, Lady Birthday Gifts",5.0,USD,True,False,55.99,False,,,1,2,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Wed, Jul 10",32.0,,https://www.amazon.com/dp/B0D31LZPFZ,https://m.media-amazon.com/images/I/71YMNWZCuyL._AC_UL320_.jpg,organic,2,111.98,0.0,0.0
1964,B0BWYN2XSJ,19,moissanite,7454898011,27.99,"1.2ct Moissanite Adjustable Halo Link Bracelet for Women, Round 14k White Yellow Rose Gold Plated 925 Sterling Silver Bracelet for Her, Anniversary Bracelet Jewelry Gift VVS D-F",5.0,USD,True,False,27.99,False,,,1,4,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",19.0,,https://www.amazon.com/dp/B0BWYN2XSJ,https://m.media-amazon.com/images/I/61PrRhYehRL._AC_UL320_.jpg,organic,1,111.96,0.0,0.0
2749,B0CQQP55XH,32,moissanite,7454898011,27.99,"Moissanite Bracelet, D Color Lab Created Diamond Bracelet, 18K Gold Plated Sterling Silver Dainty Link Bracelet for Women Valentine's day Mother's day Birthday Gifts",4.2,USD,True,False,27.99,False,,,1,4,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by Amazon",33.0,,https://www.amazon.com/dp/B0CQQP55XH,https://m.media-amazon.com/images/I/61xSQ1D7pkL._AC_UL320_.jpg,organic,1,111.96,0.0,0.0
1147,B096D8CJVJ,311,birthstone,7454898011,15.99,October Birthstone Charms 925 Sterling Silver Simulated Tourmaline Dream Catcher for Bracelets,4.8,USD,True,False,15.99,False,,,1,7,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tomorrow, Jul 7",24.0,,https://www.amazon.com/dp/B096D8CJVJ,https://m.media-amazon.com/images/I/71KghaMLrRS._AC_UL320_.jpg,organic,7,111.93,0.0,0.0
1908,B0BT8BC3JX,14,moissanite,7454927011,15.99,Moissanite Cross Necklace | 0.17 Cttw | 17X12MM | Jesus Christian Reiligous Crucifix Jewelry Pendant Necklace for Women | with 18 Inch Chain,3.7,USD,True,False,15.99,False,,,1,7,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",15.0,,https://www.amazon.com/dp/B0BT8BC3JX,https://m.media-amazon.com/images/I/61hws964sLL._AC_UL320_.jpg,organic,1,111.93,0.0,0.0
3146,B0D2HWDS1X,103,gold plated,7454898011,13.99,"Gold Bracelets for Women, 14K Gold Plated Heart Letter Beaded Bracelets Gold Initial Stretch Bead Bracelet Gold Jewelry Gifts",5.0,USD,True,False,13.99,False,,,1,8,False,14.99,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tomorrow, Jul 7",16.0,,https://www.amazon.com/dp/B0D2HWDS1X,https://m.media-amazon.com/images/I/61npLRSqfxL._AC_UL320_.jpg,organic,3,111.92,1.0,0.07
1250,B09GLNT48Z,257; 333,cubic zirconia,7454898011,13.99,Panther Bracelet for Women Leopard Design with 18K Gold Plated 5A Cubic Zirconia Stones Birthday Present for Her Women Teen Girls,4.2,USD,True,False,13.99,False,,,1,8,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tomorrow, Jul 7",18.0,,https://www.amazon.com/dp/B09GLNT48Z,https://m.media-amazon.com/images/I/51G0U8yDlQL._AC_UL320_.jpg,organic,6,111.92,0.0,0.0
2873,B0CTC2ZQQD,49,sterling silver,7454898011,6.99,"925 Sterling Silver Heart Bracelet for Women, Zircon Inlay Love Heart Charm Chain Bracelet Bangle with Adjustable Length",4.5,USD,True,False,6.99,False,,,1,16,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tomorrow, Jul 7",2.0,,https://www.amazon.com/dp/B0CTC2ZQQD,https://m.media-amazon.com/images/I/51lf5iPM3fL._AC_UL320_.jpg,organic,2,111.84,0.0,0.0
1366,B09Q17PWLK,64; 111,violin,11968981,6.99,"Wire Slide-On Violin Mute, Violin Wire Mute, Brass And Steel Rubber Tubing For Protection,4/4 And 3/4",4.1,USD,True,False,6.99,False,,,1,16,False,,"FREE delivery Wed, Jul 10 on $35 of items shipped by Amazon",17.0,,https://www.amazon.com/dp/B09Q17PWLK,https://m.media-amazon.com/images/I/31+g+-u7lvL._AC_UL320_.jpg,organic,3,111.84,0.0,0.0
3040,B0CZ3RYYRP,8,amethyst,7454898011,6.98,Crystal Healing Stones Bracelets Healing Spiritual Crystal Bracelets for Women Men Amethyst Anxiety Bracelets Empath Protection Bracelet Natural Gemstones Bracelets Jewelry Gifts,4.7,USD,True,False,6.98,False,,50+,1,16,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",9.0,,https://www.amazon.com/dp/B0CZ3RYYRP,https://m.media-amazon.com/images/I/71ONMvU3YHL._AC_UL320_.jpg,organic,1,111.68,0.0,0.0
2565,B0CL929WRJ,317,sterling silver,7454898011,15.9,"Dainty 925 Sterling Silver Chopin Chain Bracelet Women Bohemian Stackable Figaro/Box/Snake Bracelet 2MM 5 ""5.9"" 6.3 ""6.7"" 7 ""7.5"" 8"" Girls & Boys Jewelry Gift",3.8,USD,True,False,15.9,False,,,1,7,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",30.0,,https://www.amazon.com/dp/B0CL929WRJ,https://m.media-amazon.com/images/I/61e8yPCs2kL._AC_UL320_.jpg,organic,7,111.3,0.0,0.0
400,B018WSMU4U,101,violin,11968991,22.19,"Gustave Bernardel Corelli Rosin for Violin,Viola, Cello,Made in France",5.0,USD,False,False,22.19,False,,,1,5,False,,FREE delivery Aug 1 - 14,6.0,,https://www.amazon.com/dp/B018WSMU4U,https://m.media-amazon.com/images/I/61nAaZZSV-L._AC_UL320_.jpg,organic,5,110.95,0.0,0.0
1899,B0BSL42LXG,184,moissanite,7454898011,109.99,"1 Carat Pear & Round Cut Lab Created Moissanite Diamond Tennis Bangle Bracelet For Women In 14K Gold Over Sterling Silver Size : 6 to 9 Inch, (G-H Color, VVS1 Clarity, 1.00Cttw)",4.0,USD,True,False,109.99,False,,,1,1,False,0.0,"FREE delivery Mon, Jul 15",41.0,,https://www.amazon.com/dp/B0BSL42LXG,https://m.media-amazon.com/images/I/5141i3znsFL._AC_UL320_.jpg,organic,4,109.99,0.0,0.0
1898,B0BSKS8CYF,124,moissanite,7454898011,109.99,"1 1/3 To 1 2/3 CT Marquise & Round Cut Lab Created Moissanite Diamond Tennis Bangl Bracelet For Women In 14K Gold Over Sterling Silver Size-6 to 9 Inch,(VVS1 Clarity,1.30 To 1.65 CT)",1.0,USD,True,False,109.99,False,,,1,1,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Mon, Jul 8",29.0,,https://www.amazon.com/dp/B0BSKS8CYF,https://m.media-amazon.com/images/I/41NcCYHN5dL._AC_UL320_.jpg,organic,3,109.99,0.0,0.0
2693,B0CP8HSS4F,296,moissanite,7454927011,54.99,"925 Sterling Silver Blue Created Sapphire and White Moissanite Star Of David Pendant Necklace For Women (0.55 Cttw, 16x16MM, 18 Inch Chain)",5.0,USD,True,False,54.99,False,,,1,2,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Wed, Jul 10",9.0,,https://www.amazon.com/dp/B0CP8HSS4F,https://m.media-amazon.com/images/I/61s5SeQezrL._AC_UL320_.jpg,organic,7,109.98,0.0,0.0
1204,B09C1RZVRS,319,amethyst,7454898011,21.99,"Healing Amethyst Crystal Beads Bracelet for Women, Hand Carved Lovely Quartz Stone Figurine Charm Bangle",4.2,USD,True,False,21.99,False,,,1,5,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",32.0,,https://www.amazon.com/dp/B09C1RZVRS,https://m.media-amazon.com/images/I/61txbqqbQ8L._AC_UL320_.jpg,organic,7,109.95,0.0,0.0
2966,B0CXTKJFBY,118; 145,gold plated,7454898011,9.9,925 Sterling Silver Bracelet for Women | Cubic Zirconia Stone 7.1 Inch Bangle Dainty Chain Jewelry,4.5,USD,True,False,9.9,False,,,1,11,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Today 5 PM - 10 PM",35.0,,https://www.amazon.com/dp/B0CXTKJFBY,https://m.media-amazon.com/images/I/51MUWuEYaSL._AC_UL320_.jpg,organic,3,108.9,0.0,0.0
2967,B0CXTKRD8P,93,cubic zirconia,7454898011,9.9,925 Sterling Silver Bracelet for Women | Cubic Zirconia Stone 7.1 Inch Bangle Dainty Chain Jewelry,4.5,USD,True,False,9.9,False,,,1,11,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",46.0,,https://www.amazon.com/dp/B0CXTKRD8P,https://m.media-amazon.com/images/I/51XhtlF8UwL._AC_UL320_.jpg,organic,2,108.9,0.0,0.0
3056,B0CZ8CJZJN,251,gold plated,7454898011,9.9,"Gold Bangle for Women - Gold Plated Love Cubic Zirconia Bracelets Crystal Friendship Bracelet, Gold Cuff Bracelets for Valentine'S Day Wedding and Birthdays",3.8,USD,True,False,9.9,False,,,1,11,False,0.0,"FREE delivery Fri, Jul 12 on $35 of items shipped by Amazon",16.0,,https://www.amazon.com/dp/B0CZ8CJZJN,https://m.media-amazon.com/images/I/61BWfhU5OSL._AC_UL320_.jpg,organic,6,108.9,0.0,0.0
2586,B0CLV6YDDG,80,violin,11968951,108.0,LANDTOM Carbon Fiber 4/4 Full Size Violin Case Violin With Double Shoulder Straps Pressure-Resistant Wear-Resistant Air Transportable Violin Case With Detachable Music Score Bag (Bright white),0.0,USD,True,False,108.0,False,,,1,1,False,,"FREE delivery Thu, Jul 11",9.0,,https://www.amazon.com/dp/B0CLV6YDDG,https://m.media-amazon.com/images/I/51rwKOjK+dL._AC_UL320_.jpg,organic,4,108.0,0.0,0.0
645,B07H2J39WY,191; 197,cubic zirconia,7454898011,8.99,"2mm Hematite Stone Mini Multi-Faceted Beads Adjustable Strand Bracelets for Women, Cubic Zirconia Pendant",4.1,USD,False,False,8.99,False,,,1,12,False,0.0,$4.99 delivery Jul 16 - 25,48.0,,https://www.amazon.com/dp/B07H2J39WY,https://m.media-amazon.com/images/I/51EO+Lbbu8L._AC_UL320_.jpg,organic,4,107.88,0.0,0.0
2812,B0CRRKPJXG,68,amethyst,7454898011,8.99,Amethyst Healing Crystal Bracelet for Women 8mm Crystal Stone Beads Rose Flower Charm Stretch Bracelet Handmade Energy Gemstone Bracelet Jewelry Mom Gifts,4.0,USD,True,False,8.99,False,,,1,12,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",21.0,,https://www.amazon.com/dp/B0CRRKPJXG,https://m.media-amazon.com/images/I/71r1Nki8IzL._AC_UL320_.jpg,organic,2,107.88,0.0,0.0
2950,B0CXLF88WF,16,moissanite,7454927011,52.99,"2ct Oval Moissanite Pendant Necklace, D Color VVS1 Lab Created Diamond, Sterling Silver Platinum Plated Dainty Pendant for Women Wife Girlfriend Mothers Day Jewelry Gifts",5.0,USD,True,False,52.99,False,,,1,2,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Tomorrow, Jul 7",17.0,,https://www.amazon.com/dp/B0CXLF88WF,https://m.media-amazon.com/images/I/61vSAVtUhQL._AC_UL320_.jpg,organic,1,105.98,0.0,0.0
2522,B0CKD7DTPL,233,birthstone,7454898011,35.0,Birthstone Crystals CZ Birthday Month 925 Sterling Silver Charm Bead For Pandora & Similar Charm Bracelets or Necklaces,4.4,USD,True,False,35.0,False,,,1,3,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Tomorrow, Jul 7",42.0,,https://www.amazon.com/dp/B0CKD7DTPL,https://m.media-amazon.com/images/I/61DQbgC6c-L._AC_UL320_.jpg,organic,5,105.0,0.0,0.0
2746,B0CQNVW4XP,53,cubic zirconia,7454898011,14.99,"Graduated Tennis Bracelet,GMESME 18K White Gold/Gold Plated Graduated Round Cubic Zirconia Classic Tennis Bracelet For Women",4.8,USD,True,False,14.99,False,,,1,7,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",6.0,,https://www.amazon.com/dp/B0CQNVW4XP,https://m.media-amazon.com/images/I/61lSIzslb6L._AC_UL320_.jpg,organic,2,104.93,0.0,0.0
2550,B0CKXMV9JB,215,cubic zirconia,7454898011,14.99,18K White Gold Plated Tennis Bracelet 4.0mm Round Cubic Zirconia Cut Diamond Imitation for Women and Men Hypoallergenic & Durable | 6-8.5 inch,4.2,USD,True,False,14.99,False,,,1,7,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",24.0,,https://www.amazon.com/dp/B0CKXMV9JB,https://m.media-amazon.com/images/I/71RE3N11yEL._AC_UL320_.jpg,organic,5,104.93,0.0,0.0
2151,B0C4PKKG5R,46,violin,11968981,4.0,"Perlman Violin Finger Guide 4/4 Full Size Violin Fingerboard Sticker Fret Position Indicator, Fiddle Fingerboard Intonation Chart Stickers Fingering Label",3.6,USD,True,False,4.0,False,,,1,26,False,,"FREE delivery Wed, Jul 10 on $35 of items shipped by Amazon",23.0,,https://www.amazon.com/dp/B0C4PKKG5R,https://m.media-amazon.com/images/I/41GfLDU0jSL._AC_UL320_.jpg,organic,2,104.0,0.0,0.0
3081,B0CZRYCNPM,136; 174; 292,gold plated,7454898011,12.99,Gold Bracelets for Women Initial Bracelet Dainty 14K Gold Plated Bracelet Sets Stackable Bracelets with A-Z Letter Charm Waterpoof Jewelry Gifts for Women,4.8,USD,True,False,12.99,False,,,1,8,False,14.98,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tomorrow, Jul 7",53.0,,https://www.amazon.com/dp/B0CZRYCNPM,https://m.media-amazon.com/images/I/616MELgwc2L._AC_UL320_.jpg,organic,3,103.92,1.99,0.13
